"x"
"TAG: 01 06/18/2025 00:01:36.670 989.001045512842 528 mV"
"TAG: 01 06/18/2025 00:01:51.390 989.001045512499 497 mV"
"TAG: 01 06/18/2025 00:01:57.650 989.001045512477 546 mV"
"TAG: 01 06/18/2025 00:03:09.740 989.001045512477 387 mV"
"TAG: 01 06/18/2025 00:04:12.890 989.001045512728 452 mV"
"TAG: 01 06/18/2025 00:04:13.330 989.001045512500 558 mV"
"TAG: 01 06/18/2025 00:04:14.460 989.001045512477 664 mV"
"TAG: 01 06/18/2025 00:05:50.880 989.001045512477 486 mV"
"TAG: 01 06/18/2025 00:06:24.030 989.001045512808 647 mV"
"TAG: 01 06/18/2025 00:07:02.150 989.001045512782 495 mV"
"TAG: 01 06/18/2025 00:08:59.060 989.001045512808 395 mV"
"TAG: 01 06/18/2025 00:09:03.930 989.001045512477 608 mV"
"TAG: 01 06/18/2025 00:09:11.710 989.001045512502 585 mV"
"TAG: 01 06/18/2025 00:09:15.520 989.002028010820 535 mV"
"TAG: 01 06/18/2025 00:09:59.340 989.001045512808 716 mV"
"TAG: 01 06/18/2025 00:10:21.130 989.002028010776 440 mV"
"TAG: 01 06/18/2025 00:10:34.480 989.001045512781 420 mV"
"TAG: 01 06/18/2025 00:10:36.270 989.001045512477 731 mV"
"TAG: 01 06/18/2025 00:11:22.550 989.002028010776 281 mV"
"TAG: 01 06/18/2025 00:12:49.940 989.001045512840 446 mV"
"TAG: 01 06/18/2025 00:12:56.680 989.001045512435 516 mV"
"TAG: 01 06/18/2025 00:13:25.410 989.001045512484 478 mV"
"TAG: 01 06/18/2025 00:16:02.500 989.002028010776 380 mV"
"TAG: 01 06/18/2025 00:16:07.170 989.001045512477 619 mV"
"TAG: 01 06/18/2025 00:17:46.310 989.002028010776 488 mV"
"TAG: 01 06/18/2025 00:17:46.610 989.001045512477 736 mV"
"TAG: 01 06/18/2025 00:17:55.090 989.002028010791 629 mV"
"TAG: 01 06/18/2025 00:19:21.510 989.001045512785 527 mV"
"TAG: 01 06/18/2025 00:19:59.200 989.001045512885 531 mV"
"TAG: 01 06/18/2025 00:20:22.890 989.002028010776 442 mV"
"TAG: 01 06/18/2025 00:20:23.110 989.001045512477 651 mV"
"TAG: 01 06/18/2025 00:20:34.470 989.001045512737 439 mV"
"TAG: 01 06/18/2025 00:21:29.680 989.001045512785 563 mV"
"TAG: 01 06/18/2025 00:23:34.240 989.001045512477 549 mV"
"TAG: 01 06/18/2025 00:23:54.450 989.001045512485 584 mV"
"TAG: 01 06/18/2025 00:25:31.180 989.001045512485 460 mV"
"TAG: 01 06/18/2025 00:25:31.410 989.001045512477 574 mV"
"TAG: 01 06/18/2025 00:25:45.840 989.002028010773 567 mV"
"TAG: 01 06/18/2025 00:26:35.630 989.002028010784 531 mV"
"TAG: 01 06/18/2025 00:27:22.160 989.001045512885 500 mV"
"TAG: 01 06/18/2025 00:27:29.000 989.002028010773 490 mV"
"TAG: 01 06/18/2025 00:27:34.690 989.001045512808 575 mV"
"TAG: 01 06/18/2025 00:30:31.520 989.001045512499 640 mV"
"TAG: 01 06/18/2025 00:30:31.790 989.001045512885 731 mV"
"TAG: 01 06/18/2025 00:30:54.500 989.001045512778 540 mV"
"TAG: 01 06/18/2025 00:31:34.850 989.002028010822 554 mV"
"TAG: 01 06/18/2025 00:31:35.060 989.001045512808 719 mV"
"TAG: 01 06/18/2025 00:31:55.580 989.001045512477 558 mV"
"TAG: 01 06/18/2025 00:32:58.180 989.001045512753 684 mV"
"TAG: 01 06/18/2025 00:33:06.870 989.001045512808 600 mV"
"TAG: 01 06/18/2025 00:33:27.540 989.001045512502 634 mV"
"TAG: 01 06/18/2025 00:33:55.460 989.001045512460 347 mV"
"TAG: 01 06/18/2025 00:35:20.730 989.002028010776 593 mV"
"TAG: 01 06/18/2025 00:35:20.930 989.001045512477 747 mV"
"TAG: 01 06/18/2025 00:36:28.080 989.001045512477 554 mV"
"TAG: 01 06/18/2025 00:37:00.570 989.001045512885 709 mV"
"TAG: 01 06/18/2025 00:37:25.710 989.002028010726 498 mV"
"TAG: 01 06/18/2025 00:37:35.360 989.001045512477 535 mV"
"TAG: 01 06/18/2025 00:38:04.330 989.002028010780 533 mV"
"TAG: 01 06/18/2025 00:38:11.850 989.001045512885 693 mV"
"TAG: 01 06/18/2025 00:41:08.840 989.001045512477 549 mV"
"TAG: 01 06/18/2025 00:44:41.960 989.001045512826 680 mV"
"TAG: 01 06/18/2025 00:45:47.880 989.002028010745 418 mV"
"TAG: 01 06/18/2025 00:46:05.300 989.001045512499 423 mV"
"TAG: 01 06/18/2025 00:47:09.960 989.001045512413 626 mV"
"TAG: 01 06/18/2025 00:47:41.430 989.001045512499 410 mV"
"TAG: 01 06/18/2025 00:48:07.180 989.001045512715 525 mV"
"TAG: 01 06/18/2025 00:50:54.010 989.001045512728 483 mV"
"TAG: 01 06/18/2025 00:51:12.040 989.001045512739 703 mV"
"TAG: 01 06/18/2025 00:51:47.080 989.001045512426 531 mV"
"TAG: 01 06/18/2025 00:51:47.910 989.001045512418 617 mV"
"TAG: 01 06/18/2025 00:51:49.990 989.001045512783 578 mV"
"TAG: 01 06/18/2025 00:52:15.790 989.001045512788 541 mV"
"TAG: 01 06/18/2025 00:53:05.340 989.001045512783 423 mV"
"TAG: 01 06/18/2025 00:53:51.630 989.001045512777 631 mV"
"TAG: 01 06/18/2025 00:54:10.690 989.001045512783 535 mV"
"TAG: 01 06/18/2025 00:55:06.280 989.002028010745 451 mV"
"TAG: 01 06/18/2025 00:55:20.290 989.001045512506 467 mV"
"TAG: 01 06/18/2025 00:55:35.970 989.001045512814 432 mV"
"TAG: 01 06/18/2025 00:56:24.750 989.002028010745 474 mV"
"TAG: 01 06/18/2025 00:56:51.980 989.001045512814 387 mV"
"TAG: 01 06/18/2025 00:58:09.500 989.002028010745 361 mV"
"TAG: 01 06/18/2025 00:58:20.270 989.002028010802 606 mV"
"TAG: 01 06/18/2025 00:58:21.350 989.001045512728 594 mV"
"TAG: 01 06/18/2025 00:58:40.500 989.002028010797 505 mV"
"TAG: 01 06/18/2025 00:58:50.040 989.001045512885 678 mV"
"TAG: 01 06/18/2025 00:58:58.160 989.002028010773 698 mV"
"TAG: 01 06/18/2025 00:59:03.960 989.001045512885 722 mV"
"TAG: 01 06/18/2025 00:59:57.820 989.001045512728 311 mV"
"TAG: 01 06/18/2025 01:00:20.470 989.002028010764 531 mV"
"TAG: 01 06/18/2025 01:00:51.180 989.001045512885 603 mV"
"TAG: 01 06/18/2025 01:01:53.890 989.001045512885 286 mV"
"TAG: 01 06/18/2025 01:02:01.180 989.002028010805 641 mV"
"TAG: 01 06/18/2025 01:03:06.960 989.002028010772 430 mV"
"TAG: 01 06/18/2025 01:03:08.600 989.001045512789 466 mV"
"TAG: 01 06/18/2025 01:03:13.080 989.002028010748 574 mV"
"TAG: 01 06/18/2025 01:03:16.350 989.001045512725 605 mV"
"TAG: 01 06/18/2025 01:06:50.350 989.001045512423 558 mV"
"TAG: 01 06/18/2025 01:07:15.690 989.001045512805 636 mV"
"TAG: 01 06/18/2025 01:08:06.140 989.002028010820 604 mV"
"TAG: 01 06/18/2025 01:10:08.930 989.001045512454 451 mV"
"TAG: 01 06/18/2025 01:10:15.120 989.002028010776 439 mV"
"TAG: 01 06/18/2025 01:10:20.410 989.001045512885 624 mV"
"TAG: 01 06/18/2025 01:10:29.140 989.001045512733 536 mV"
"TAG: 01 06/18/2025 01:11:55.190 989.001045512789 748 mV"
"TAG: 01 06/18/2025 01:11:58.410 989.001045512885 569 mV"
"TAG: 01 06/18/2025 01:12:05.160 989.001045512715 492 mV"
"TAG: 01 06/18/2025 01:12:51.140 989.001045512743 544 mV"
"TAG: 01 06/18/2025 01:12:51.410 989.002028010773 696 mV"
"TAG: 01 06/18/2025 01:13:25.050 989.001045512808 502 mV"
"TAG: 01 06/18/2025 01:13:44.360 989.001045512885 587 mV"
"TAG: 01 06/18/2025 01:13:45.470 989.001045512477 511 mV"
"TAG: 01 06/18/2025 01:14:25.030 989.001045512785 578 mV"
"TAG: 01 06/18/2025 01:15:00.970 989.002028010745 421 mV"
"TAG: 01 06/18/2025 01:15:17.890 989.001045512885 638 mV"
"TAG: 01 06/18/2025 01:15:45.880 989.001045512805 536 mV"
"TAG: 01 06/18/2025 01:15:59.600 989.002028010773 593 mV"
"TAG: 01 06/18/2025 01:16:18.340 989.001045512885 473 mV"
"TAG: 01 06/18/2025 01:16:53.480 989.001045512729 619 mV"
"TAG: 01 06/18/2025 01:17:09.780 989.001045512770 619 mV"
"TAG: 01 06/18/2025 01:18:06.060 989.002028010799 486 mV"
"TAG: 01 06/18/2025 01:18:24.660 989.001045512770 609 mV"
"TAG: 01 06/18/2025 01:18:26.070 989.002028010773 512 mV"
"TAG: 01 06/18/2025 01:18:28.230 989.001045512733 487 mV"
"TAG: 01 06/18/2025 01:19:04.470 989.001045512477 592 mV"
"TAG: 01 06/18/2025 01:19:09.330 989.002028010799 564 mV"
"TAG: 01 06/18/2025 01:19:37.170 989.001045512733 545 mV"
"TAG: 01 06/18/2025 01:19:37.420 989.002028010773 666 mV"
"TAG: 01 06/18/2025 01:20:11.020 989.002028010799 458 mV"
"TAG: 01 06/18/2025 01:20:11.380 989.001045512477 694 mV"
"TAG: 01 06/18/2025 01:20:21.280 989.001045512442 559 mV"
"TAG: 01 06/18/2025 01:20:35.140 989.001045512790 553 mV"
"TAG: 01 06/18/2025 01:21:31.620 989.001045512885 610 mV"
"TAG: 01 06/18/2025 01:21:34.360 989.001045512442 344 mV"
"TAG: 01 06/18/2025 01:21:34.730 989.001045512426 726 mV"
"TAG: 01 06/18/2025 01:21:35.010 989.001045512790 731 mV"
"TAG: 01 06/18/2025 01:21:36.490 989.002028010773 757 mV"
"TAG: 01 06/18/2025 01:22:31.910 989.001045512731 422 mV"
"TAG: 01 06/18/2025 01:22:33.740 989.002028010802 606 mV"
"TAG: 01 06/18/2025 01:22:38.720 989.001045512442 645 mV"
"TAG: 01 06/18/2025 01:22:39.160 989.001045512477 587 mV"
"TAG: 01 06/18/2025 01:22:42.290 989.002028010773 575 mV"
"TAG: 01 06/18/2025 01:22:45.350 989.001045512426 692 mV"
"TAG: 01 06/18/2025 01:23:20.930 989.002028010773 505 mV"
"TAG: 01 06/18/2025 01:23:55.120 989.001045512426 371 mV"
"TAG: 01 06/18/2025 01:23:55.590 989.001045512885 682 mV"
"TAG: 01 06/18/2025 01:24:01.210 989.001045512442 609 mV"
"TAG: 01 06/18/2025 01:24:02.850 989.001045512477 450 mV"
"TAG: 01 06/18/2025 01:24:27.840 989.001045512483 497 mV"
"TAG: 01 06/18/2025 01:25:44.640 989.001045512466 543 mV"
